db_name,controller_id,side,trading_pair,order_type,trade_type,cumulative_fee_paid_quote,position_action,timestamp,price,base_amount,quote_amount,position_multiplier
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138852,OPEN,1741759925,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034626,CLOSE,1741761217,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034626,OPEN,1741759908,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034539,CLOSE,1741761338,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034539,OPEN,1741759722,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034539,CLOSE,1741761552,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001386,OPEN,1741759709,0.0396,175.0,6.93,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345625,CLOSE,1741762022,0.0395,175.0,6.9125,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138156,OPEN,1741762016,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034452,CLOSE,1741762042,0.0396,174.0,6.8904,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346275,OPEN,1741762352,0.0405,171.0,6.9255,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034542,CLOSE,1741762389,0.0404,171.0,6.9084,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034542,OPEN,1741762325,0.0404,171.0,6.9084,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344565,CLOSE,1741762400,0.0403,171.0,6.8913,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034542,OPEN,1741762576,0.0404,171.0,6.9084,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344565,CLOSE,1741762680,0.0403,171.0,6.8913,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138168,OPEN,1741762724,0.0404,171.0,6.9084,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344565,CLOSE,1741762832,0.0403,171.0,6.8913,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034658,OPEN,1741762317,0.0403,172.0,6.9316,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034572,CLOSE,1741762847,0.0402,172.0,6.9144,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138632,OPEN,1741762856,0.0403,172.0,6.9316,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034658,CLOSE,1741762873,0.0403,172.0,6.9316,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034645,OPEN,1741750965,0.041,169.0,6.929,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034476,CLOSE,1741763025,0.0408,169.0,6.8952,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.003468,OPEN,1741763022,0.0408,170.0,6.936,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034595,CLOSE,1741763063,0.0407,170.0,6.919,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013838,OPEN,1741763014,0.0407,170.0,6.919,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.003451,CLOSE,1741763100,0.0406,170.0,6.902,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013838,OPEN,1741763124,0.0407,170.0,6.919,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.003451,CLOSE,1741763136,0.0406,170.0,6.902,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013838,OPEN,1741763226,0.0407,170.0,6.919,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.003451,CLOSE,1741763296,0.0406,170.0,6.902,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.003451,OPEN,1741762999,0.0406,170.0,6.902,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034425,CLOSE,1741763308,0.0405,170.0,6.885,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013851,OPEN,1741762986,0.0405,171.0,6.9255,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034542,CLOSE,1741763435,0.0404,171.0,6.9084,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0013851,OPEN,1741762986,0.0405,171.0,6.9255,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00344565,CLOSE,1741763452,0.0403,171.0,6.8913,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138632,OPEN,1741762885,0.0403,172.0,6.9316,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034572,CLOSE,1741763470,0.0402,172.0,6.9144,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138288,OPEN,1741762295,0.0402,172.0,6.9144,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034486,CLOSE,1741763498,0.0401,172.0,6.8972,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034572,OPEN,1741763721,0.0402,172.0,6.9144,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034486,CLOSE,1741763757,0.0401,172.0,6.8972,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346865,OPEN,1741762276,0.0401,173.0,6.9373,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00346,CLOSE,1741763798,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001384,OPEN,1741762261,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345135,CLOSE,1741763900,0.0399,173.0,6.9027,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138852,OPEN,1741762177,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034713,CLOSE,1741764010,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001384,OPEN,1741764145,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345135,CLOSE,1741764208,0.0399,173.0,6.9027,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001384,OPEN,1741764297,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345135,CLOSE,1741764431,0.0399,173.0,6.9027,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138288,OPEN,1741764535,0.0402,172.0,6.9144,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034486,CLOSE,1741764670,0.0401,172.0,6.8972,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346865,OPEN,1741764483,0.0401,173.0,6.9373,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00346865,CLOSE,1741764685,0.0401,173.0,6.9373,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138746,OPEN,1741764730,0.0401,173.0,6.9373,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00346,CLOSE,1741764759,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034572,OPEN,1741764837,0.0402,172.0,6.9144,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034486,CLOSE,1741764858,0.0401,172.0,6.8972,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346865,OPEN,1741764823,0.0401,173.0,6.9373,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00346,CLOSE,1741764947,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001384,OPEN,1741764447,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345135,CLOSE,1741765301,0.0399,173.0,6.9027,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138852,OPEN,1741764126,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034626,CLOSE,1741765346,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346,OPEN,1741765477,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00346,CLOSE,1741765508,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138852,OPEN,1741765473,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034626,CLOSE,1741765648,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138852,OPEN,1741762177,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034539,CLOSE,1741765722,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138156,OPEN,1741762058,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034452,CLOSE,1741765823,0.0396,174.0,6.8904,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138504,OPEN,1741766094,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034539,CLOSE,1741766134,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138504,OPEN,1741766444,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034713,CLOSE,1741766445,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346865,OPEN,1741766726,0.0401,173.0,6.9373,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00346,CLOSE,1741766748,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00346,OPEN,1741766691,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00346,CLOSE,1741766770,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138852,OPEN,1741766529,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034539,CLOSE,1741766789,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138852,OPEN,1741766529,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034626,CLOSE,1741766813,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138852,OPEN,1741766906,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034626,CLOSE,1741766962,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001384,OPEN,1741767170,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345135,CLOSE,1741767199,0.0399,173.0,6.9027,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.001384,OPEN,1741767250,0.04,173.0,6.92,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.00345135,CLOSE,1741767273,0.0399,173.0,6.9027,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034713,OPEN,1741766990,0.0399,174.0,6.9426,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034626,CLOSE,1741767370,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034626,OPEN,1741766817,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034539,CLOSE,1741767398,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00138504,OPEN,1741767453,0.0398,174.0,6.9252,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034539,CLOSE,1741767504,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034539,OPEN,1741765981,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034539,CLOSE,1741767611,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.0034539,OPEN,1741767779,0.0397,174.0,6.9078,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034452,CLOSE,1741767796,0.0396,174.0,6.8904,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,LIMIT,SELL,0.00345625,OPEN,1741759683,0.0395,175.0,6.9125,-1
binance_perpetual-2025-11-3-0010-batch1-2025.sqlite,binance-perpetual||BOME-USDT||SWARMS-USDT||2025||isoweek11||step-0.0020_3-0010,2,SWARMS-USDT,MARKET,BUY,0.0034475,CLOSE,1741768405,0.0394,175.0,6.895,-1
